,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
0,0,0,1,0.0,100,53812.7229683199,0.0,0.0,0.0,0.0,0.0,58.53869999999996,26.700305987085457
1,0,1,2,0.0343650017223063,538,110221.54506967498,-0.1890513590571816,0.1993638884286364,-0.2928112669094346,467.381613729408,0.0355232644042038,58.7932314117915,17.712651707963232
2,0,2,3,0.1015043954926435,440,71191.23824527148,-0.5218275819025254,-0.0491910039998231,-0.1993142958729135,819.405652206946,0.0299137305070467,46.47122372394634,18.79486708480229
3,0,3,2,0.0242412446174491,240,272216.4825896024,0.0638725477422327,0.6964268243113312,-0.1646865862304577,320.37375055674295,0.0162933049017325,70.15570054446468,32.9132866198855
4,0,4,3,0.0306725234585091,521,5555668.275769448,-0.0234474874554543,-0.3423336809314651,0.2461046120184469,1326.008706459735,0.0153206835064527,45.33383543351965,61.240158495426414
5,0,5,2,0.0261721419402258,413,7274182.189414031,-0.3351589846911257,-0.5587508264336769,-0.0470300407916164,1426.7763913690803,0.02510814469035,45.99730435702202,83.46416403133688
6,0,6,3,0.0343115269112313,504,611014.9044467197,-0.0742587939747169,-0.4159960109233666,-0.1631992949438357,1750.075545144998,0.0263628608999766,56.30748070106764,6.247321651698474
7,0,7,2,0.0083663672107882,506,9773339.496123768,0.3517080019504435,0.2609654385684148,-0.3989864740935079,636.4354571848922,0.0499728556426782,38.30520995110715,109.95375747981352
8,0,8,6,0.017626071115106,2457,2968857.4049699665,-0.0853841014767676,-0.1085721662708972,-0.0504938027998268,1028.822222302633,0.014750911859541,54.64828917852555,11.402887067613465
9,0,9,4,0.0488883922618346,445,3338141.130645947,0.1874248844888069,0.2568921082853466,-0.1237239709209154,505.4022973569311,0.0313629409851555,37.4926553420155,101.59281602587345
10,0,10,9,0.0758636857199182,1269,1521265.7311099195,-0.3309932100340001,-0.1919398513009197,-0.0275017664323638,1133.2792755154496,0.015264397601776,53.217952754855695,24.98668559912584
11,0,11,4,0.0367556683146886,662,644448.170245869,-0.1995806560814246,0.1373041041847369,-0.0361259779338358,624.1523035326487,0.0163559752680579,53.03506810647815,24.225948137583234
12,0,12,7,0.0602004924015055,1035,14116845.288344316,-0.101129404030894,-0.2765742486911552,-0.1485027040286741,1554.062999904646,0.024356937820274,36.79721020263344,86.94603345325042
13,0,13,2,0.0212056242630291,139,8539462.367963452,0.0,0.0,0.0,572.0506847001167,0.0153405820956675,53.71674346201745,246.6433850359482
14,0,14,4,0.0334871022753388,821,22744171.42203117,-0.2280689712830191,-0.0944908273639129,-0.5480179170538999,815.2910669424192,0.0413008528509787,52.94854125514749,108.985159663036
15,0,15,3,0.0316378691361903,356,10267529.143911174,-0.1301528212089279,-0.0983368391124746,0.1967412045548341,815.8227224768121,0.0211991018935333,64.8310007458103,161.84470233213935
16,0,16,4,0.0501907804480783,737,23415324.8504652,-0.3452259879970494,-0.5049153681734742,-0.766723246413544,1870.8978042627996,0.0772347707944512,46.18697927789705,118.01503108727808
17,0,17,5,0.0546893702212315,378,316225.73167587764,-0.0254192438311982,-0.0329841056412032,-0.0256941470900129,920.4563528827896,0.0382608290839391,58.73937161419661,33.687331416877925
18,0,18,22,0.093998720458168,2042,3251746.4961784985,0.0815982081723379,0.1681543764161987,0.1306500065934472,943.720231815738,0.0286221115954275,29.22544137237994,42.312959530788206
19,0,19,7,0.0917026663735339,1164,1338692.2492523794,-0.2258023961905352,-0.2083707114744506,-0.0962983789481012,1225.4037251419406,0.02244802943313,68.34596350039018,22.071403180544543
20,0,20,23,0.1372020558279659,2031,2069706.791349897,-0.0869514558510938,-0.136002190862007,-0.1497435292035212,1271.4349780717605,0.0387872113112097,29.13185735137383,31.18476403731744
21,0,21,4,0.0277534674188769,1256,1188738.9508174276,-0.3161547666642927,-0.4231317479288517,-0.243028546910429,1732.9585348475982,0.0194878545593159,59.352499247653775,9.564542546266049
22,0,22,3,0.0465217666029429,443,99293.43165429024,0.0,0.0,0.0,1783.7460950237908,0.0124394915155258,61.2398524295084,16.298601369972726
23,0,23,9,0.0792353475531687,1225,776536.7153246807,-0.1178018068017698,0.0315624103375306,-0.2348657365349431,922.462887174378,0.0210481448546184,62.951087174609405,23.528601968956924
24,0,24,3,0.032977167549979,282,512544.0739349696,-0.2089109787925106,0.1580343437187266,-0.1147515190946132,359.9905944940726,0.0221711413781298,47.94766193571888,3.0543872261331244
25,0,25,13,0.0444698028316102,2404,5057299.284409794,0.1610552800550876,-0.2867292661189717,-0.178993692600245,1042.3130515608186,0.018700661327807,52.242800577436114,39.6896916610172
26,0,26,12,0.0416046805419629,4852,7446842.135184647,-0.1679769080892932,-0.2585463281083517,-0.093429418290197,1297.0991028695946,0.0159965696304635,52.961395908289255,13.014981281080082
27,0,27,12,0.0828656675447604,1640,1326002.3259218603,-0.2508721639601955,-0.1480885903776063,-0.1140648911015986,1182.1011662020142,0.0165916986380945,65.798954875948,21.38260539014436
28,0,28,4,0.072887766510657,301,705082.4569102905,-0.0986085855214514,-0.1512432386834424,-0.0362170268762945,583.2792945835594,0.0321755705309691,34.43205001250312,68.28255100658416
29,0,29,18,0.1170677153530981,2507,26307879.273615632,-0.3299444782203253,-0.2241932187876945,-0.405575638155546,1070.1047734051294,0.0310820209612344,44.85244193949152,82.35508842882983
30,0,30,5,0.0435334309050599,632,10066500.151509594,0.0452637756186116,-0.2855316471510616,0.1655781965853682,1200.4451571130612,0.0205558585744282,52.25864626140312,111.07558785833088
31,0,31,3,0.0207343819433186,870,1157082.0439435812,-0.3154915027815921,-0.1328581688645115,-0.518241575226416,914.2963106630718,0.029287357029878,60.663856998901146,15.223767669314576
32,0,32,9,0.0432179061324403,1075,1703135.82566893,0.0282102030381074,-0.3791329577763835,-0.1049433229404146,1203.2889490569542,0.0248622943839389,50.79468934851077,4.410687774316517
33,0,33,13,0.06023687644175,1364,1412051.4005765363,0.0630896113663887,-0.2131147372681137,-0.130051407102429,1368.585931803717,0.0197223244834072,58.11774787346395,21.690601190900207
34,0,34,4,0.0553177584306539,299,186330.43011772528,0.0,0.0,0.0,545.8357634077638,0.0169255359803829,64.28336117514526,53.170891564779794
35,0,35,6,0.0262501320193703,1376,1934424.916923178,-0.0525675808173679,-0.0722483374531278,-0.3583928759957908,818.9541061361821,0.0230636914526703,54.99642422237923,24.099687560932832
36,0,36,6,0.0407303344203547,1150,932015.6949990836,-0.1361184972719713,-0.1581916559425193,0.0717800199222039,1104.2244412486114,0.0131433835127496,59.30192109379243,14.949878988393172
37,0,37,7,0.0750052879536341,1154,530243.6188952366,-0.0085930656081485,-0.1464345156114128,0.1368413753930724,1086.1635108110763,0.0133228023806985,64.56637750250745,22.174894173296646
38,0,38,5,0.1020058451863809,627,9617183.532420363,-0.3089362992568391,-0.0159500358466834,-0.0494130611512223,727.7383695908,0.0150125292397331,48.75912804281727,100.21130265083968
39,0,39,7,0.0267648821165775,1927,1552698.9675868626,-0.1255527108537579,0.1252745345935073,-0.1922252974436324,728.7481761142961,0.0208304607528024,51.01158150067364,9.030969044598992
40,1,0,1,0.0,100,53812.7229683199,0.0,0.0,0.0,0.0,0.0,58.53869999999996,26.700305987085457
41,1,1,2,0.0125371159083528,346,405258.2381179946,0.3596358889376887,-0.5622898576214762,-0.7757656546986359,3151.1075992278334,0.0995652459118719,53.1739206679062,6.184717411239984
42,1,2,2,0.0316273744723505,434,838516.329908639,-0.4557557250092047,0.2196188848388998,-0.4699142805693533,419.3445029492559,0.0347383878953831,49.43249691810298,15.529903185330877
43,1,3,3,0.0573771785016235,587,824974.5017567137,-0.3321150468790641,-0.1152207821348452,-0.1895748861616492,1201.4664477022443,0.0230747461574497,61.44025426637427,18.001208201523518
44,1,4,3,0.0238915006040485,451,4696249.33372731,0.0983882350618802,-0.0072146914764789,0.1518260164082832,986.0323818702648,0.0207784367314757,34.32273230565885,65.83262495657436
45,1,5,3,0.011336717354402,897,803686.5724626848,0.3177397744215313,0.4422415596176489,-0.3122992011411865,417.287242199172,0.0209047284380546,56.62525493767637,15.46258264445423
46,1,6,3,0.0318819582265879,1367,1842134.710903396,-0.0992982786350033,0.124563879225694,0.0244448617942834,791.4974386560381,0.020086435428928,48.45483857937012,8.548593761623666
47,1,7,7,0.1028826865611066,1067,1002437.9498336534,-0.2343098089186042,-0.2436339848570045,-0.1769028834770061,1321.888169220111,0.0194095532487879,67.03884587258597,22.335908768604813
48,1,8,3,0.0371741874976634,499,500898.0025311117,-0.1122052885338982,-0.1567706059087499,-0.3554698358035034,1165.5545905214606,0.0281688681464747,47.49748417365521,27.83714874970052
49,1,9,2,0.0273057955526104,539,11303544.355612524,-0.1362935801310485,-0.2268033254981761,-0.3364391303300615,1593.7779285706492,0.048067988855756,42.98716008771923,112.44788214488052
50,1,10,3,0.009870836621997,546,10860646.898029514,0.6064531577061659,-0.1188323199205859,0.5085631274873742,1254.5608638826695,0.0082049660581254,58.23629694059601,126.8099121796447
51,1,11,5,0.0546893702212315,378,316225.73167587764,-0.0290765274789055,-0.0286188088824984,-0.069096182219561,920.4563528827896,0.0382608290839391,58.73937161419663,33.687331416877925
52,1,12,3,0.0446468006115675,352,6451887.802532289,-0.3054263906996129,0.2012678682598443,0.2239826090349907,640.5915652086567,0.0171324198248922,68.08461858228212,138.67514682958765
