,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
0,0,0,1,0.0,61,51102.32340127617,0.0,0.0,0.0,0.0,0.0,59.68016393442616,82.78962343893238
1,0,1,1,0.0,142,1722409.1976747734,0.0,0.0,0.0,0.0,0.0,51.981901408450696,92.3270570100008
2,0,2,2,0.0123319421301391,736,2430308.0880741766,0.0,0.0,0.0,639.9843637629749,0.0193707669166396,32.281274305122814,33.21376956639534
3,0,3,2,0.1154845216646492,140,129202.69467726687,-0.5969725027585777,0.6196970496145824,0.3762126895251954,262.8498288403499,0.005256007127492,60.52865843536003,46.17595967219278
4,0,4,2,0.0472228280941614,120,58066.66808720118,-0.3734607997145089,-0.223493821629828,0.8782492427650326,1342.2137220587406,0.0026594576071312,65.71483333333339,29.042883402917912
5,0,5,2,0.0056063827026484,201,219715.6514973489,0.7220000705232213,0.2938757491688299,-0.719285666922078,421.6790778225975,0.0459702361162953,50.89899270234412,37.898197237536166
6,0,6,3,0.0469556371094426,1159,1610649.1367902977,-0.4651144195223086,0.1228875293077377,-0.0507628406227284,645.0504816310904,0.0228823540346538,48.93196635566856,20.34361026635497
7,0,7,2,0.0888981530854608,178,2825601.003546267,-0.6384979083396689,0.6606363962628282,-0.7747334866228606,335.36385108892483,0.0675087056793024,47.90604035308949,142.95407163447683
8,0,8,2,0.0405604590512122,131,3968965.8174627167,-0.0379723583060674,-0.1987349061130798,-0.4239158305115125,903.8712730418302,0.0650966543594413,49.58023302107726,190.50663909352312
9,0,9,2,0.0531908381333175,156,36492.30693532589,-0.5843027687927329,-0.3880439357992283,0.7978243516765503,834.9465662314112,0.0046327928523017,51.55805925925929,43.69096631067112
10,0,10,3,0.0671390488302014,438,657744.1993959991,-0.3341527176559542,-0.4038346591421116,-0.1823510270772624,1846.5735795136952,0.0276334717008415,53.7473023924637,37.358366993998736
11,0,11,4,0.0418883499106696,300,556125.8390168899,-0.3248632894491658,-0.3536355253121181,0.0592425368006485,970.0802689311683,0.0117291853462562,53.291290575911134,46.62166233599744
12,0,12,2,0.0323861821702463,421,217988.6335113839,-0.3009620694493593,-0.488476586878858,0.3031484268118065,888.5906925782634,0.0072657920355421,64.31115485234193,28.612457220808395
13,0,13,2,0.0402558533833834,142,36938.5507214602,-0.2335880524114737,-0.3778229430907306,0.1104937303299157,1578.670436850311,0.0095410851654651,72.41919918699189,20.822492898070067
14,0,14,2,0.0408611275510389,276,929910.7213021708,-0.4073305741758579,-0.4365586250574759,-0.5847041452462939,2241.813865817056,0.0368565460257963,48.00257051282057,45.57490608887332
15,0,15,5,0.0542610026230837,412,1462887.813647643,-0.3563769854322246,-0.3662652806872832,-0.5254645013056847,816.2410069509326,0.0483223534900861,62.113424803389805,59.43343750122902
16,0,16,2,0.0277037903762167,130,64911.37932706109,-0.1848474320344043,-0.2506202838375493,0.0887746142173393,1824.6404791439936,0.0177979824211328,60.37991666666665,24.8154478074216
17,0,17,7,0.0290608806612426,2327,2881862.6140329856,-0.332291378142711,-0.2159229458891108,-0.2418346659982868,1081.8905595636422,0.020681239690999,55.459331421983386,12.136111546648907
18,0,18,3,0.0452940354406092,308,863626.7016908412,-0.3014456712847861,0.0150496346173889,-0.0906732602735063,847.799446699259,0.0194759956209578,53.52411188497879,52.39768321839225
19,0,19,7,0.1058182234118954,740,1680353.130122097,-0.231863716187081,-0.1412385541952996,0.1022604984414612,1413.093353594546,0.0260286516802043,33.15966024747641,67.34616084474855
20,0,20,3,0.0624905119967504,249,188377.9174683413,-0.2934035491745486,0.2280020159848958,0.0596479954408384,1002.73735009851,0.0109452831102414,66.45856587114261,23.764018467343977
21,0,21,3,0.1348359411073736,236,94967.79307318357,-0.4555428950535813,-0.3206871537239389,-0.3709837773294281,1898.0860199249569,0.0245215718949962,70.97059844054577,26.160007367009715
22,0,22,5,0.1306913752920871,715,9292992.471916938,-0.3949363749680582,-0.171090623260227,-0.3754757636600997,1195.044647427336,0.0454409571258712,42.83090910550307,79.67894622916772
23,0,23,4,0.029466875180234,1034,1233600.4285764562,-0.2422546106939673,-0.0642397885037429,0.0213405366851785,954.3598155552784,0.0176481158662699,50.81169454005315,13.407827217560165
24,0,24,2,0.0543270114576866,218,214334.657761037,-0.3475716009785826,0.0385646673686055,-0.4039539858788964,391.5963332026922,0.0725709809455132,61.00174322580648,49.78639079936899
25,0,25,5,0.0801493688953745,816,1109476.489755429,-0.2163334149815976,-0.0347606603981438,-0.0650675303030381,757.5199876864933,0.0178080025964061,50.05623059574038,43.497605534573935
26,0,26,5,0.0617110302584647,308,871285.8655795277,-0.1718007874013295,-0.2350470326596068,0.0091985685150611,1245.2927277411832,0.0164579776647001,55.504807895700274,54.707929011166925
27,0,27,15,0.029288173597216,7434,7879536.868659937,0.0165818402338443,-0.1592892339563137,-0.0039774804764124,1101.8513869623132,0.0153095777524204,59.36256542598009,12.633530159739964
28,0,28,3,0.0111350897751962,720,590048.2290853285,0.2505614765947224,-0.1688098801336724,-0.2398114846718953,1577.2830257071364,0.0301757153813589,55.42440419574098,10.671931314220716
29,0,29,3,0.0551825929908752,243,297769.7360388384,0.0,0.0,0.0,983.7385350933756,0.0283818350737701,36.12631816691262,14.626884436747538
30,0,30,5,0.0384158492162248,940,20448440.323609974,-0.0659769958074854,-0.4023084062212458,0.2596221269982132,1155.700805542265,0.0177251069706311,27.51956471219462,59.78832001276974
31,0,31,11,0.1494774205662503,2055,11338912.917125285,-0.1318237174878162,0.0027105885047803,0.1809687478378714,920.6188423532903,0.0185151639763811,35.7641982749849,40.4125113998836
32,0,32,4,0.0172339023615456,836,1615942.709701912,-0.2330308029964933,0.3646143924219296,0.1606642342309636,557.7619700390848,0.0164482967716369,49.43287952160836,6.006843924340507
33,0,33,7,0.164439821807723,666,460728.3185307865,-0.0560552111700835,-0.0526856161907854,-0.1305933034611936,1226.804628638353,0.0369943486522541,55.2765482181319,20.51709763281954
34,0,34,2,0.0347381451809434,122,99411.42549023867,-0.0816899842608411,0.2254764769805695,0.0868176597251195,462.3535228921157,0.0268701994991512,51.01882258064515,22.29817706148814
35,0,35,25,0.1724078403370637,1822,2113639.168139461,-0.0911016579652231,-0.0979949377733142,-0.0914357577003632,1291.85236385816,0.0464463130084556,29.46807613319148,40.21331918605043
36,0,36,6,0.125717491217765,769,539369.2212023702,-0.3473796956792691,-0.1892081686107721,-0.3831562880659396,1246.6777141144162,0.0326759593098095,55.28453692723805,42.14562541035446
37,0,37,3,0.0386067664639376,185,87255.42786359378,0.2085632902691558,0.0078802091305687,-0.2408339274468219,779.6786724353491,0.0138640750511234,67.97867822176686,37.07504013939956
38,0,38,8,0.0580105624295217,4427,5290076.646493076,-0.2006470457726487,-0.3081514635136945,-0.1255529889716271,1751.8718265530226,0.0175137013233242,56.42793485015484,13.740711457213864
