,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
64,1,7,2,0.02322622817226502,440,175674.33921516463,-0.17375775006555766,-0.3245033409691631,0.48753553102665015,628.1138667284471,0.0050680236222419755,50.50016905224089,18.15468580374652
65,1,8,2,0.03679597558720952,229,1071971.0990989073,-0.7541839003360133,-0.6964302099075477,-0.6074832675644393,2193.9232156507856,0.03600673472442793,37.94908139534884,58.698148005901444
66,1,9,2,0.021121683019346617,728,431779.05528397777,-0.49607444436646875,-0.42106374594503093,-0.4377580015129535,2069.231367930231,0.019704802348255498,46.23668486124953,25.242341082007044
67,1,10,2,0.08136422054733738,244,110114.58941096967,-0.7644343771241959,-0.6557415000490678,-0.7553453738317804,2046.134036782159,0.050138719585457826,58.92179858156025,14.575588929422354
68,1,11,2,0.027089126587266515,169,49114.16033490125,0.0,0.0,0.0,464.14413912710756,0.007743001005607785,62.1273525280899,36.169171047827845
69,1,12,2,0.04535376377937374,217,140895.3597440399,-0.09766876793308119,0.07689040675567178,0.34747760766351476,466.0180026954108,0.003165327489651806,38.529979487179496,32.64615165763014
70,1,13,3,0.04697139736720335,247,44800.031925345334,-0.06789890085242194,-0.02885239589322418,-0.01715808924824817,889.3475365286781,0.012920683562622012,41.13867317541611,25.81624794351202
71,1,14,6,0.026352697040297902,2576,1499591.2248483775,-0.14535391299315714,-0.1456182911265964,0.09614940365182796,1236.5093416024504,0.012921699479241969,53.83379823426825,18.64311947707682
72,1,15,7,0.02604137541371011,3249,2403865.9522003247,0.160997130717872,-0.100022430793116,-0.36565589416396765,1177.0677114649782,0.028426555509948607,51.565825432373536,23.98921475971782
73,1,16,4,0.028339163537606505,822,972852.1368328541,-0.27699054968863407,-0.17792696280763365,-0.16473309356340066,1336.4904351806083,0.02027883486749818,39.638358930129144,31.454082915651977
74,1,17,5,0.027104346384915982,1432,1243537.9377902069,-0.3241464391689706,0.05023554433644325,0.09212726382956613,906.8491573473187,0.01589558105491615,43.554960942057825,30.05610239690076
75,1,18,4,0.03834797713149899,1503,1069669.4748687462,-0.45973972800583096,-0.10914422624147754,-0.24790182162685517,1117.0095193488273,0.01608367541396086,54.13035173935791,20.294882175902103
76,1,19,8,0.07935222781943112,1309,671519.2152231936,-0.4029644475576044,-0.09238557312107357,-0.2985037402698615,1088.3988322479825,0.02076714373281548,51.946491463880555,11.891620122859225
77,1,20,4,0.024133458004565275,868,560626.4926039295,0.16935439616402923,-0.2926509019059487,-0.5550073322450916,1387.8325637197925,0.03252729568243613,48.31775586603325,36.42117300001247
78,1,21,6,0.031144564474582217,1410,741533.5184841241,-0.10749360415106753,-0.2844722360287148,-0.013345985018366766,1761.7870071008645,0.012494223115475784,51.942447009235764,14.764441302796309
79,1,22,5,0.02430554481625195,337,150061.51219605777,-0.1433470056154343,-0.08839665856781029,-0.27462702840001685,2380.4044228303246,0.02794178440292979,46.05751084170497,20.051604905891992
80,1,23,4,0.021284323032701377,241,1383112.8748109245,-0.0987720922170544,-0.14173616620740562,-0.215441445094259,540.1934960124385,0.009321760913859273,38.21031967213115,62.887331038669714
81,1,24,2,0.0047512063330461185,132,280580.3420299432,0.42686892450992064,0.30240388236327875,0.3543875325341479,409.6834450314069,0.0067118992693223,39.16876388888889,42.11843196199018
82,1,25,9,0.04430321605501398,630,4648307.643432531,0.03613040776309485,0.013666911674281319,-0.011112756811141654,817.8275039122458,0.015686886662731145,39.97172447698048,84.66243352214894
83,1,26,2,0.0074230134233937515,179,15286.380072195094,0.0,0.0,0.0,1488.8630861124127,0.009099952607250703,47.02623000761615,23.485938987469275
84,1,27,3,0.01873099509474527,893,1230657.3199223084,-0.11364643632704753,-0.12933960625323254,0.08275471474937733,910.0129736230379,0.009457862192760062,40.45927419031577,34.899629538642216
85,1,28,7,0.07990868183351824,938,371047.7443391905,-0.31237002046236245,-0.1738312808402574,-0.2644709080919232,1244.5474068228662,0.015317846342023508,36.55322493599444,35.83728152315823
86,1,29,4,0.0390765496797307,663,557075.1948060612,-0.14588337264424553,-0.08579482505871243,0.3016997272528642,1410.9455905600578,0.011557486481913064,57.23894003101006,40.81608123580747
87,1,30,5,0.036452037111037394,388,6440643.813179085,-0.2554498541897052,-0.17790606573224593,-0.07682878370467987,1714.4549969082461,0.013561934076945014,34.38515239663589,136.21727967834934
88,1,31,14,0.08392261920240929,1626,216277.6319480697,-0.014070665560999658,-0.02062073794864328,0.14389250697788114,1125.7733527082767,0.013022174380801445,31.95102573476677,26.503861260094652
89,1,32,3,0.05675917885206874,247,1971224.6706495006,-0.7835043301814911,-0.29439555575888754,-0.028197198370236137,1431.570869103707,0.011232006367653013,35.542450894043505,93.9383644052459
90,1,33,5,0.1004970743659414,358,146531.2053627421,-0.186025312752165,-0.007749590806598326,0.06649219395442674,1617.0081335582267,0.008383535492263242,56.90211774042948,28.863866604154886
91,1,34,2,0.022481444387691625,157,284425.63398376916,0.0,0.0,0.0,825.1628045619981,0.01997272923318375,33.1608427835052,24.703230422201518
92,1,35,6,0.03454349973961584,1012,1148234.3947399757,-0.06594742020551018,-0.2727448962643726,-0.047814684005949425,1730.107528812315,0.01801390962223338,35.8414804466581,45.22359789615098
93,1,36,2,0.018220431727131604,120,23389.661831971047,0.0,0.0,0.0,2098.5212534117054,0.008002099341495615,55.45416666666667,24.471974358812126
94,1,37,2,0.011302019084346946,131,73939.8445081491,-0.11779056666646669,0.41541624244802633,0.24803599587182626,311.19674603605563,0.0088497099060665,36.003497668997696,23.369642933932624
95,1,38,7,0.02621131123627294,1508,1049052.0627974155,-0.006928231083904997,0.0702915935822675,-0.15657653900588492,1056.904626912293,0.015877841069159217,52.903560994333866,15.295217705959715
96,1,39,6,0.05609289163471634,406,424706.99026044726,0.0,0.0,0.0,2247.470169739233,0.014409814594123715,34.836427895670596,33.633105609873446
97,1,40,5,0.03126477923194911,410,185397.80732404982,-0.21014217923349882,-0.313439880183993,-0.21047431201201366,1350.7102203220695,0.02110846070995073,53.53033892296038,12.366140084538593
98,1,41,4,0.028054044921564932,245,72935.65938897684,0.0,0.0,0.0,1078.0923107941499,0.009990094343915271,40.28779013056836,41.702961649508715
99,1,42,8,0.03384399351035631,1173,7470810.309073256,0.13669621401730972,-0.22451863154242285,-0.2160216310891473,1714.486229239104,0.023198121957959138,37.23083533122647,66.59917232851771
100,1,43,9,0.029742302539593108,1669,827466.0737034094,0.16015574132302624,0.0070685551812744475,-0.17679006165277691,883.8741175467723,0.017640453445045688,37.166533257062305,29.59322472570548
