,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
19622,588,29,10,0.035941119541256936,630,20506.845342855293,0.0,0.0,0.0,467.96364687056945,0.012112300925914098,33.842621417727536,28.02808680380115
19623,588,30,9,0.0988952222549042,739,445065.3515042691,-0.15230274745103362,0.08456214815936337,-0.0732034049081225,685.5340750624504,0.018863529018686834,58.94043502828328,7.8964138144700655
19624,588,31,43,0.10359958432153524,6344,3296468.177180104,-0.16059149264101932,0.06294138484346253,-0.04064823059163567,1196.1835428207874,0.019075849481797767,38.74899645959559,29.87342640858272
19625,589,0,1,0.0,92,14086.65280760371,0.0,0.0,0.0,0.0,0.0,56.11956521739139,9.953117828539456
19626,589,1,1,0.0,66,16884.506623304907,0.0,0.0,0.0,0.0,0.0,52.88318181818185,20.055546975456323
19627,589,2,1,0.0,89,36156.5449743848,0.0,0.0,0.0,0.0,0.0,38.0901123595505,48.65609301772754
19628,589,3,1,0.0,60,14523.051076075526,0.0,0.0,0.0,0.0,0.0,31.54999999999997,22.129040482613583
19629,589,4,1,0.0,98,17680.090016102185,0.0,0.0,0.0,0.0,0.0,54.030510204081615,17.973164272547397
19630,589,5,1,0.0,83,7506.6839446658,0.0,0.0,0.0,0.0,0.0,61.202048192771045,20.397230669625245
19631,589,6,2,0.02016549422399098,515,421053.7395918905,-0.38719808317421944,-0.5048663364627044,-0.4871844214617665,3268.665740762538,0.026339412834502456,51.82113893322695,19.834265970184706
19632,589,7,2,0.013502067770499766,420,2061643.5754249073,-0.3746399256084826,0.6249653364718286,0.288160288949841,338.5819639166106,0.015383263322652468,41.0572598904443,65.48433280776133
19633,589,8,4,0.09641139899304005,517,716425.6163107349,-0.3719419610614094,-0.23941231853249031,-0.11764894250943539,1808.0534168030197,0.016887813980944927,35.31891293288938,38.02369374081944
19634,589,9,6,0.054639692583615986,1846,987821.1055445154,-0.42469817726110676,-0.09671332085656316,-0.4491684006922629,792.8078640023948,0.036570764464190934,51.90990467113581,25.933377464853816
19635,589,10,4,0.042642466590952846,1441,832554.1843100988,-0.3609142066584198,-0.18826721581354527,-0.09683816454881251,1085.2060219135244,0.01611770004296972,51.87320571946471,20.297860318544462
19636,589,11,5,0.06184308455826107,626,377493.50956065336,-0.18244882746138869,0.05946469892682774,0.037270872995614504,1075.6183845158869,0.019384233329153296,43.76082204897217,28.451411770188464
19637,589,12,3,0.0865707475226532,477,166514.96552075696,-0.654778699377838,-0.14373402549111383,0.19019651538355098,985.0898888931487,0.009289555598143857,55.85224191241641,14.836683911868482
19638,589,13,2,0.015666391027804705,440,290292.0339441402,0.10963979205183105,-0.34749244033107773,-0.14372576989593888,1612.7887684634686,0.023519296356624617,53.62110142352639,14.975765662442937
